南仁湖,	5905
Year,最高價,日期,最低價,日期,收盤平均價
2003,19.50,07/18,13.80,11/24,16.38
2004,21.40,10/27,14.70,01/02,17.70
2005,22.45,06/08,15.80,10/20,18.20
2006,25.25,05/03,15.75,03/24,20.29
2007,31.00,10/30,18.00,12/21,23.23
2008,25.40,03/05,4.72,10/13,14.43
2009,18.10,12/31,5.55,02/03,11.79
2010,28.00,11/16,15.50,01/27,23.58
2011,26.60,01/03,8.88,08/09,16.22
2012,13.70,06/25,9.75,10/29,11.90
2013,15.45,09/16,9.96,04/08,13.23
2014,14.85,07/31,10.70,10/27,13.58
2015,13.40,01/22,7.75,12/14,11.37
2016,9.10,03/07,7.06,05/13,7.99
2017,9.18,03/06,7.29,11/10,8.15
