三發地產,	9946
Year,最高價,日期,最低價,日期,收盤平均價
2013,32.20,9/17,28.50,9/27,30.21
2014,30.50,1/03,16.10,8/19,23.68
2015,25.85,5/20,12.60,8/25,18.45
2016,16.20,3/25,10.10,11/09,12.72
2017,12.90,3/20,10.25,9/01,11.53
2018,15.95,6/07,10.75,10/29,13.45
2019,29.20,11/19,12.10,1/04,20.54
