國巨,	2327
Year,最高價,日期,最低價,日期,收盤平均價
2000,62.50,4/12,21.00,10/03,40.04
2001,53.00,3/28,16.20,9/26,32.22
2002,34.00,3/12,7.80,10/14,18.20
2003,18.80,11/14,6.35,5/02,11.69
2004,24.00,4/16,10.40,12/06,15.18
2005,14.80,12/29,8.59,4/20,11.38
2006,15.65,12/08,9.99,6/09,12.42
2007,16.50,6/26,9.95,12/18,13.50
2008,11.55,4/01,3.01,11/26,8.32
2009,11.95,12/28,3.72,1/21,7.55
2010,16.10,4/21,9.85,2/06,13.20
2011,15.90,1/26,7.26,12/19,12.04
2012,10.65,2/14,7.33,1/16,8.81
2013,10.75,12/31,8.65,1/28,9.84
2014,51.70,12/31,10.75,1/02,24.94
2015,67.30,3/10,41.70,8/03,53.88
2016,70.80,8/15,50.40,1/21,57.31
2017,355.00,12/29,58.50,1/03,154.75
