泰豐,	2102
Year,最高價,日期,最低價,日期,收盤平均價
2000,44.70,3/31,6.60,9/19,20.34
2001,12.65,12/31,6.60,7/25,8.61
2002,27.80,11/15,12.65,1/02,20.32
2003,33.40,11/06,18.60,4/28,26.32
2004,35.70,2/18,18.60,8/09,23.96
2005,22.40,3/07,12.60,10/21,17.48
2006,28.55,5/10,13.40,3/24,19.76
2007,28.40,7/19,15.45,12/21,22.59
2008,27.20,4/18,9.14,10/28,16.83
2009,29.00,10/19,9.29,3/03,16.91
2010,29.70,1/18,17.75,5/26,21.40
2011,24.45,1/04,12.90,12/19,17.93
2012,24.65,10/02,13.60,1/13,17.65
2013,24.75,8/05,19.10,4/16,22.04
2014,24.40,3/10,16.80,10/17,20.66
2015,19.30,1/05,12.20,8/25,16.09
2016,15.95,3/08,11.75,11/25,13.99
2017,18.60,2/06,12.75,1/19,14.22
