創源,	4160
Year,最高價,日期,最低價,日期,收盤平均價
2012,65.50,10/05,37.30,11/21,49.36
2013,52.80,02/23,22.50,11/13,41.55
2014,50.00,07/10,23.00,11/20,36.83
2015,41.45,04/15,22.00,08/26,33.71
2016,31.90,07/18,25.50,01/14,28.93
2017,34.60,09/15,23.80,05/12,28.51
