旺旺保,	2816
Year,最高價,日期,最低價,日期,收盤平均價
2000,23.10,2/22,3.73,11/22,11.23
2001,13.20,12/19,7.40,1/12,9.92
2002,16.40,8/23,11.70,2/21,13.66
2003,15.70,1/27,10.10,12/31,13.36
2004,17.70,3/10,8.20,8/18,10.93
2005,9.90,1/04,5.37,10/28,7.43
2006,7.10,12/27,4.88,7/27,5.70
2007,28.60,10/30,1.88,8/23,6.02
2008,19.00,12/17,6.50,10/27,13.11
2009,37.30,11/04,12.50,3/04,23.85
2010,32.00,1/04,16.55,11/29,21.31
2011,24.75,8/01,11.10,12/20,16.52
2012,15.70,12/19,9.61,7/24,12.38
2013,24.50,12/30,14.00,4/29,17.52
2014,29.90,7/15,19.00,4/28,23.91
2015,27.90,4/29,14.20,12/14,21.22
2016,17.50,12/02,11.30,11/09,13.29
2017,22.20,12/04,13.30,4/19,15.88
2018,22.45,9/27,16.05,2/09,18.81
