南亞,	1303
Year,最高價,日期,最低價,日期,收盤平均價
2000,79.50,1/11,34.70,11/21,58.66
2001,45.60,2/02,18.10,9/26,30.71
2002,39.60,3/13,24.50,9/25,31.78
2003,49.80,11/06,29.50,4/28,39.27
2004,51.50,10/12,39.70,3/23,46.55
2005,50.50,3/11,36.70,10/24,43.16
2006,54.30,12/29,42.30,8/07,47.34
2007,99.00,10/16,52.70,1/11,72.02
2008,91.80,1/15,34.15,12/24,59.71
2009,58.40,12/29,31.00,3/04,45.56
2010,74.50,11/09,49.60,6/09,63.14
2011,89.00,4/25,54.00,12/20,74.01
2012,72.80,2/29,46.00,11/15,58.16
2013,70.00,12/30,51.00,4/11,61.02
2014,75.00,7/03,58.60,10/17,66.29
2015,79.50,4/24,49.85,8/24,65.70
2016,74.50,12/12,54.90,1/22,63.07
2017,80.20,2/16,69.20,3/10,74.00
2018,88.40,7/03,72.00,12/12,81.30
2019,79.90,6/25,66.00,8/16,73.73
