力鵬,	1447
Year,最高價,日期,最低價,日期,收盤平均價
2000,14.75,2/21,3.00,11/22,8.05
2001,5.40,4/13,2.52,7/16,3.45
2002,8.15,4/25,3.26,1/02,5.45
2003,8.65,1/24,3.78,5/02,5.23
2004,10.45,12/31,5.30,5/18,7.40
2005,10.90,1/03,5.65,11/09,7.67
2006,10.35,12/26,5.12,3/06,6.49
2007,15.50,8/15,6.71,12/21,11.31
2008,11.60,4/16,2.81,10/28,6.72
2009,14.40,11/09,2.92,1/21,7.89
2010,18.35,4/29,11.15,2/08,15.00
2011,20.30,2/18,7.05,12/19,13.14
2012,13.10,2/16,7.81,6/04,9.42
2013,16.40,10/08,9.67,1/17,12.36
2014,15.20,4/15,9.79,9/16,12.47
2015,12.70,1/08,6.60,8/25,9.76
2016,9.20,3/08,6.54,11/14,7.68
2017,9.46,2/14,7.18,5/18,8.35
2018,9.85,9/28,7.43,2/09,8.40
