明泰,	3380
Year,最高價,日期,最低價,日期,收盤平均價
2004,32.90,12/22,28.80,12/20,30.46
2005,39.10,12/26,24.10,8/26,30.01
2006,41.75,4/28,24.70,9/15,31.69
2007,50.80,7/10,26.00,12/18,37.26
2008,31.00,4/17,12.55,11/21,24.80
2009,32.35,6/08,15.10,2/24,24.20
2010,31.75,3/23,22.15,9/01,26.81
2011,26.85,1/25,19.00,11/24,22.72
2012,27.90,3/23,16.30,11/20,22.16
2013,22.15,12/31,16.70,8/12,19.27
2014,26.75,4/10,14.00,10/20,20.99
2015,24.40,5/05,10.20,8/26,18.10
2016,24.20,8/30,13.30,1/18,18.36
2017,30.55,6/19,19.50,2/13,23.80
2018,26.80,1/23,12.95,10/12,19.88
