鼎元,	2426
Year,最高價,日期,最低價,日期,收盤平均價
2000,50.00,9/15,12.20,12/30,25.11
2001,36.60,3/27,8.65,10/08,19.18
2002,27.70,4/02,11.40,12/30,18.64
2003,15.30,7/02,10.60,4/01,12.50
2004,19.50,4/14,10.55,11/02,14.13
2005,22.55,8/04,10.65,1/25,14.58
2006,30.50,5/23,13.10,2/27,22.19
2007,52.00,8/01,24.00,12/21,35.31
2008,38.90,5/21,6.57,11/21,22.86
2009,34.00,10/20,8.76,1/21,20.50
2010,31.60,1/05,19.30,5/26,25.17
2011,26.80,3/04,8.38,11/24,16.73
2012,15.20,3/12,6.24,11/19,10.10
2013,9.18,3/12,4.93,8/15,7.15
2014,13.85,12/31,6.34,10/16,10.45
2015,17.50,4/21,8.72,8/25,14.05
2016,16.00,1/06,10.80,11/18,13.15
2017,17.85,11/24,11.95,1/18,13.80
2018,26.50,7/09,14.40,10/30,17.83
2019,18.55,3/15,13.05,11/21,16.24
