弘帆,	8433
Year,最高價,日期,最低價,日期,收盤平均價
2012,29.40,12/22,25.50,12/28,27.39
2013,54.80,12/05,24.65,01/17,37.54
2014,54.10,04/09,36.60,11/07,46.26
2015,154.00,11/23,45.55,01/06,98.05
2016,196.00,01/28,119.00,05/09,159.01
2017,163.50,01/06,67.60,12/08,108.27
