仲琦,	2419
Year,最高價,日期,最低價,日期,收盤平均價
2000,109.00,9/15,25.90,12/30,51.50
2001,56.00,2/16,14.65,9/24,31.92
2002,34.50,2/01,12.80,12/31,20.43
2003,18.40,1/28,10.80,5/22,13.22
2004,15.10,3/01,4.89,9/21,8.86
2005,10.60,7/20,5.90,1/07,7.56
2006,12.45,12/25,7.76,2/27,9.64
2007,18.80,7/13,7.58,12/20,13.78
2008,12.50,4/24,3.45,11/21,8.02
2009,23.90,12/22,5.85,1/21,13.50
2010,26.00,12/28,17.25,5/25,20.75
2011,25.65,1/05,10.00,12/20,18.91
2012,19.25,7/09,11.15,1/16,15.95
2013,17.80,7/10,15.05,10/14,16.00
2014,22.70,3/07,12.80,10/17,17.77
2015,17.55,1/20,9.32,8/25,14.37
2016,25.70,3/04,14.65,1/18,20.55
2017,24.90,12/04,19.15,8/11,21.63
2018,23.50,9/10,15.00,10/29,20.77
2019,29.45,12/30,18.15,10/21,20.58
