鴻名,	3021
Year,最高價,日期,最低價,日期,收盤平均價
2002,63.50,8/26,20.10,12/20,34.83
2003,28.30,1/24,11.60,9/05,16.92
2004,17.00,2/02,0.85,8/20,7.19
2005,2.15,6/03,0.78,9/23,1.23
2006,12.20,12/29,0.67,4/03,3.34
2007,12.50,3/01,7.01,6/12,9.30
2008,10.25,4/29,5.90,12/31,8.26
2009,15.95,12/17,6.20,1/05,9.18
2010,16.15,8/05,11.65,12/17,13.40
2011,12.20,1/03,9.20,8/11,10.56
2012,17.60,4/18,9.30,1/10,13.26
2013,13.80,5/24,10.00,10/14,11.39
2014,17.20,7/03,11.70,10/17,13.40
2015,14.30,1/19,9.60,8/24,12.13
2016,14.95,10/12,11.10,1/18,12.35
2017,20.00,9/22,12.30,1/11,14.39
2018,17.10,4/23,12.10,10/30,14.80
