新復興,	4909
Year,最高價,日期,最低價,日期,收盤平均價
2002,49.80,12/03,41.80,12/16,44.95
2003,58.50,12/16,38.00,05/21,46.03
2004,64.50,02/17,37.70,06/18,47.10
2005,50.80,12/30,30.55,09/15,39.97
2006,67.20,04/14,43.80,09/14,52.02
2007,101.50,08/14,48.70,12/21,67.00
2008,54.30,01/02,12.75,11/18,29.59
2009,54.10,12/30,14.30,02/03,39.46
2010,66.00,12/27,38.20,05/25,52.67
2011,61.50,01/04,27.10,10/04,43.78
2012,45.00,02/10,24.00,11/01,36.54
2013,40.25,12/31,26.50,04/08,34.33
2014,46.60,02/12,29.10,10/16,40.55
2015,36.20,01/27,16.00,08/25,28.41
2016,28.30,03/17,20.70,01/07,24.14
2017,23.60,03/23,18.70,12/06,21.02
