雲品,	2748
Year,最高價,日期,最低價,日期,收盤平均價
2016,57.10,11/23,47.75,12/20,48.99
2017,78.50,6/08,48.10,1/04,63.47
2018,74.90,7/02,53.10,2/09,62.76
2019,68.50,4/10,49.25,12/09,59.84
