橘子,	6180
Year,最高價,日期,最低價,日期,收盤平均價
2002,192.00,06/07,54.00,12/18,102.23
2003,67.00,01/14,23.90,08/28,35.34
2004,34.70,01/30,13.20,09/21,20.64
2005,20.10,01/05,12.40,05/04,15.43
2006,38.30,10/11,14.00,03/08,19.62
2007,45.00,07/13,26.05,11/12,34.59
2008,36.00,05/19,11.80,11/20,24.69
2009,68.80,07/21,20.55,02/03,47.95
2010,62.80,01/19,39.50,10/18,52.80
2011,52.40,06/09,21.95,12/19,44.03
2012,37.00,03/26,23.00,08/23,29.47
2013,29.15,05/29,23.00,04/09,25.60
2014,41.00,04/08,24.85,01/03,33.92
2015,50.70,11/09,32.85,08/24,41.46
2016,42.70,01/04,26.00,09/02,34.14
2017,119.50,11/29,28.50,02/02,76.33
