金雨,	4503
Year,最高價,日期,最低價,日期,收盤平均價
2000,28.90,02/21,8.20,10/02,14.19
2001,14.50,12/11,8.30,08/28,11.07
2002,15.00,05/22,6.20,12/31,10.41
2003,10.20,06/09,6.15,01/07,7.95
2004,14.10,02/13,7.35,09/21,11.08
2005,32.10,10/14,8.91,11/09,18.38
2006,9.64,01/04,3.62,09/22,6.54
2007,15.00,09/29,5.55,01/31,8.39
2008,9.58,04/10,2.00,10/31,5.61
2009,7.10,12/25,2.00,02/23,4.22
2010,9.71,07/21,5.87,02/06,8.15
2011,9.23,07/04,5.32,12/20,7.84
2012,7.58,03/03,4.62,10/19,6.28
2013,14.60,10/04,4.90,01/30,9.90
2014,17.80,03/17,9.50,07/09,13.85
2015,18.70,02/04,11.55,08/25,15.50
2016,26.85,09/30,12.00,01/07,17.53
2017,63.60,05/19,21.20,01/13,46.91
