世禾,	3551
Year,最高價,日期,最低價,日期,收盤平均價
2008,71.20,05/07,30.40,12/29,49.81
2009,55.10,10/19,27.50,01/21,44.79
2010,53.00,04/09,38.00,11/08,45.37
2011,43.95,09/06,31.45,08/09,39.58
2012,49.20,03/20,33.20,11/01,42.80
2013,69.20,12/05,37.55,01/03,49.31
2014,80.00,04/10,51.10,10/27,68.17
2015,61.50,01/16,26.30,08/25,43.88
2016,40.70,03/09,27.80,11/14,34.35
2017,48.80,11/07,28.30,05/09,38.79
