全國電,	6281
Year,最高價,日期,最低價,日期,收盤平均價
2005,46.00,12/08,38.50,12/30,41.10
2006,45.00,5/05,31.20,8/28,37.94
2007,81.00,7/13,40.95,1/05,59.56
2008,66.00,5/19,21.65,10/30,44.20
2009,44.15,8/19,24.20,2/03,35.79
2010,54.00,2/22,41.60,1/27,48.12
2011,57.30,8/01,46.60,9/26,50.75
2012,73.00,9/03,52.70,1/16,63.64
2013,75.80,5/23,59.00,11/20,68.56
2014,66.20,2/27,56.20,11/25,62.10
2015,64.70,5/15,50.00,8/25,59.37
2016,65.70,12/26,54.00,1/21,58.97
2017,66.90,6/01,60.20,6/13,62.53
2018,68.00,6/13,61.50,2/09,64.30
2019,68.30,12/31,62.60,1/03,65.57
