崇越,	5434
Year,最高價,日期,最低價,日期,收盤平均價
2003,96.50,12/12,73.50,9/05,81.82
2004,94.00,3/05,49.00,10/27,68.93
2005,148.00,8/26,49.10,5/04,77.83
2006,115.50,4/21,61.90,6/21,81.85
2007,106.50,7/24,55.40,12/18,76.59
2008,62.00,1/02,18.00,11/21,40.67
2009,46.95,12/15,19.60,1/21,29.30
2010,48.50,1/20,34.05,5/26,39.80
2011,51.10,6/01,35.45,8/09,43.16
2012,57.80,3/02,40.70,10/29,49.05
2013,61.00,12/24,47.25,1/17,52.12
2014,67.00,3/07,50.10,10/16,58.13
2015,64.40,4/13,40.60,8/25,55.74
2016,90.80,9/09,51.00,1/07,70.06
2017,105.50,2/20,72.30,11/10,87.59
