力旺,	3529
Year,最高價,日期,最低價,日期,收盤平均價
2011,141.00,02/09,57.50,07/15,82.96
2012,97.80,02/21,50.70,11/20,74.14
2013,88.00,07/30,61.50,01/17,74.68
2014,396.00,06/26,78.00,01/07,224.19
2015,494.50,06/02,244.00,08/25,355.99
2016,399.00,12/19,290.00,05/10,347.54
2017,470.00,01/12,345.50,10/19,413.09
