映泰,	2399
Year,最高價,日期,最低價,日期,收盤平均價
2000,114.00,4/11,6.00,12/30,46.82
2001,32.10,12/31,5.90,1/02,16.64
2002,36.70,1/03,14.10,10/14,24.38
2003,40.60,7/28,14.10,4/04,26.27
2004,31.80,3/05,9.35,11/01,17.89
2005,16.70,12/26,6.01,4/21,9.59
2006,20.40,5/10,11.05,1/23,14.73
2007,39.70,7/20,15.70,1/31,25.75
2008,21.15,1/02,6.02,12/05,13.71
2009,28.40,8/17,6.71,2/02,18.73
2010,25.65,1/15,17.05,11/17,20.54
2011,18.45,8/04,13.20,8/23,15.98
2012,17.40,3/20,9.02,11/21,13.82
2013,14.30,12/06,10.40,2/06,11.29
2014,15.40,2/07,10.45,10/16,12.52
2015,12.15,1/23,5.01,8/25,8.53
2016,10.40,8/01,6.31,1/18,8.11
2017,19.30,7/14,8.22,1/04,12.74
2018,29.50,3/08,9.03,10/12,15.43
2019,13.75,7/10,9.15,1/04,10.90
