三豐,	5514
Year,最高價,日期,最低價,日期,收盤平均價
2000,14.20,04/24,2.71,12/27,6.48
2001,5.35,03/20,2.00,10/22,3.51
2002,6.70,04/25,2.30,01/03,4.32
2003,8.00,11/05,3.64,01/03,5.52
2004,17.80,03/03,7.95,01/02,11.47
2005,11.35,01/03,6.63,10/21,8.62
2006,15.25,05/10,8.01,01/23,10.64
2007,21.90,06/29,9.90,12/21,16.18
2008,17.15,04/16,7.72,10/24,11.59
2009,16.95,12/31,8.75,01/06,13.68
2010,23.50,10/15,15.55,01/08,19.71
2011,29.10,08/01,18.40,03/16,23.71
2012,27.40,03/27,19.75,11/12,22.79
2013,33.75,06/10,18.40,11/26,27.10
2014,24.00,01/10,16.30,10/17,19.20
2015,22.65,01/16,8.99,12/09,17.34
2016,11.00,03/08,8.75,01/22,9.46
2017,11.85,09/22,9.06,01/19,10.09
