增你強,	3028
Year,最高價,日期,最低價,日期,收盤平均價
2002,35.70,8/27,23.30,10/07,27.63
2003,33.00,6/18,23.00,2/10,27.44
2004,30.80,2/27,17.30,12/31,22.97
2005,24.20,10/04,14.55,1/19,18.36
2006,26.20,1/05,18.20,9/15,21.63
2007,29.75,7/25,17.05,12/18,23.07
2008,21.35,4/07,6.20,11/21,15.01
2009,23.85,12/17,6.97,2/02,14.93
2010,24.50,1/14,18.00,8/31,20.51
2011,22.60,7/06,16.15,8/09,20.26
2012,24.05,3/26,16.65,11/23,20.16
2013,20.20,5/31,17.50,1/09,18.81
2014,19.80,1/16,16.65,10/16,18.05
2015,20.00,4/23,14.00,8/24,17.25
2016,18.90,7/06,15.30,1/18,17.22
2017,20.90,11/30,17.00,1/06,18.48
2018,27.85,6/15,19.20,10/30,22.06
