波力-KY,	8467
Year,最高價,日期,最低價,日期,收盤平均價
2015,85.30,12/15,65.20,12/24,67.46
2016,72.50,3/08,31.00,12/27,49.98
2017,42.60,2/23,31.50,12/22,34.90
2018,41.00,12/26,23.20,11/23,30.75
