琉園,	9949
Year,最高價,日期,最低價,日期,收盤平均價
2003,19.00,11/25,16.10,12/26,17.01
2004,26.60,02/26,16.10,01/28,21.88
2005,24.50,07/22,18.70,10/21,22.17
2006,42.30,07/04,19.80,01/17,31.27
2007,75.70,04/27,35.50,01/26,54.07
2008,55.00,01/21,15.50,11/20,36.58
2009,43.00,06/11,16.00,02/24,29.93
2010,47.00,08/26,22.20,11/29,35.86
2011,50.60,03/22,17.05,11/28,35.46
2012,27.50,02/13,16.70,11/20,21.53
2013,25.65,12/06,15.00,09/24,21.03
2014,25.50,01/03,17.00,10/27,20.85
2015,20.80,01/05,12.30,12/14,15.75
2016,14.80,09/08,9.73,07/14,11.76
2017,12.10,02/10,9.73,05/11,10.91
