光隆,	8916
Year,最高價,日期,最低價,日期,收盤平均價
2000,24.50,04/07,12.30,10/19,17.03
2001,18.60,12/17,13.60,02/23,15.09
2002,28.20,06/10,14.10,12/27,17.70
2003,15.40,02/06,9.70,10/02,11.94
2004,13.05,02/10,8.05,12/27,10.16
2005,8.75,01/03,6.20,06/01,7.74
2006,10.35,12/05,7.00,10/14,8.19
2007,14.35,04/14,8.13,01/15,11.08
2008,12.50,03/13,7.52,08/07,10.20
2009,17.15,11/09,8.76,01/05,14.01
2010,32.10,10/26,13.30,05/27,25.60
2011,28.25,01/26,18.30,09/06,23.36
2012,24.00,10/11,17.00,06/04,20.37
2013,53.90,11/08,20.00,02/22,39.31
2014,63.30,07/10,34.15,10/16,49.62
2015,67.20,12/08,23.70,08/25,51.18
2016,61.00,01/06,40.90,06/13,49.94
2017,53.00,03/03,41.65,04/18,47.00
