全國,	9937
Year,最高價,日期,最低價,日期,收盤平均價
2000,30.90,9/13,11.80,12/30,17.55
2001,26.90,5/04,11.00,7/26,17.07
2002,34.50,7/15,17.30,1/17,25.87
2003,30.60,2/06,24.50,5/14,26.35
2004,27.00,2/11,19.70,8/18,23.16
2005,27.80,4/26,21.70,9/23,24.60
2006,26.85,12/29,22.00,9/18,24.05
2007,42.50,7/23,23.50,12/19,29.36
2008,34.45,5/22,16.70,10/07,24.83
2009,43.15,12/30,19.40,2/19,27.67
2010,40.65,12/30,32.00,2/06,35.60
2011,41.35,6/08,29.70,9/23,35.57
2012,37.00,4/02,28.60,12/04,31.84
2013,30.45,3/11,25.80,8/30,28.18
2014,36.40,12/22,26.75,5/07,31.60
2015,39.55,3/18,33.50,8/11,36.74
2016,40.00,12/21,35.10,3/22,36.68
2017,40.95,4/13,37.35,6/03,39.37
2018,41.55,4/17,38.40,8/02,39.93
