高林股,	1531
Year,最高價,日期,最低價,日期,收盤平均價
2000,39.70,12/30,26.80,11/20,33.92
2001,61.00,3/13,19.50,10/09,34.36
2002,41.50,5/31,23.30,1/24,32.17
2003,65.50,7/30,37.50,1/07,51.64
2004,60.50,2/17,27.10,12/03,44.31
2005,36.80,2/02,26.80,11/17,31.71
2006,30.30,1/13,15.40,9/14,23.57
2007,44.00,9/27,22.55,3/29,31.26
2008,31.35,3/06,10.20,11/21,21.80
2009,18.65,12/31,10.35,1/17,14.13
2010,34.50,9/06,15.80,2/06,25.24
2011,40.45,5/13,18.00,12/20,29.03
2012,25.00,3/05,15.40,10/30,20.77
2013,27.10,10/08,17.50,1/21,21.81
2014,32.55,3/27,19.30,10/16,23.93
2015,25.20,1/09,15.25,8/25,19.57
2016,19.80,3/09,15.50,5/16,16.63
2017,24.15,12/26,15.75,2/07,19.55
