寶利徠,	1813
Year,最高價,日期,最低價,日期,收盤平均價
2009,53.00,08/04,32.30,08/27,40.01
2010,57.80,01/19,37.00,11/09,47.82
2011,55.50,05/12,24.10,12/20,45.86
2012,48.80,12/19,25.50,01/13,39.52
2013,54.40,03/26,32.20,12/12,46.93
2014,42.55,07/07,30.20,10/27,38.13
2015,33.90,01/08,20.20,08/26,28.75
2016,31.00,02/25,22.25,11/17,27.32
2017,25.00,02/22,19.15,12/19,21.78
