全坤建,	2509
Year,最高價,日期,最低價,日期,收盤平均價
2000,17.50,4/19,6.30,12/29,11.01
2001,8.30,2/21,4.10,10/03,5.74
2002,10.40,4/25,3.82,11/06,6.52
2003,5.95,1/16,2.86,5/26,4.43
2004,10.10,3/16,3.49,8/18,6.21
2005,10.80,12/30,5.00,10/28,7.45
2006,34.15,12/11,7.55,1/23,15.69
2007,60.40,9/19,22.10,2/08,37.06
2008,49.50,4/15,8.64,11/21,26.14
2009,32.90,6/05,8.85,3/03,21.91
2010,34.30,12/02,22.95,6/07,26.29
2011,33.00,1/05,14.65,12/20,22.95
2012,22.35,5/04,16.90,1/13,19.80
2013,26.80,11/25,18.60,4/08,21.46
2014,28.10,2/19,21.25,10/17,24.60
2015,25.60,3/31,21.30,9/24,23.45
2016,25.60,3/28,16.05,12/21,20.55
2017,22.30,11/08,16.55,1/17,18.96
2018,37.95,6/08,20.70,2/06,29.06
2019,31.50,1/10,22.50,11/25,27.28
