振發,	5426
Year,最高價,日期,最低價,日期,收盤平均價
2000,128.50,02/22,28.10,12/27,64.43
2001,70.50,03/15,16.00,10/08,38.24
2002,28.30,01/30,8.45,12/23,16.87
2003,11.75,06/23,8.30,11/04,9.45
2004,11.90,02/25,6.40,09/27,8.74
2005,13.00,07/19,6.60,01/27,9.73
2006,18.50,11/29,8.91,01/23,11.24
2007,26.50,07/10,13.70,12/18,21.79
2008,17.90,05/22,9.80,11/20,13.98
2009,21.55,12/31,9.80,01/21,16.79
2010,22.95,01/20,14.50,11/03,18.88
2011,18.60,04/15,10.00,12/19,15.37
2012,13.55,09/28,9.96,01/16,12.00
2013,14.85,06/19,12.20,01/17,13.41
2014,19.45,07/03,14.05,01/03,16.34
2015,17.15,03/23,10.00,08/24,14.37
2016,14.20,08/11,10.30,01/07,12.57
2017,18.80,10/17,12.05,08/11,15.48
