揚智,	3041
Year,最高價,日期,最低價,日期,收盤平均價
2002,58.00,11/08,39.30,12/20,48.20
2003,52.00,7/02,24.90,11/11,35.89
2004,40.50,3/04,14.20,6/23,24.39
2005,46.65,12/29,17.70,2/01,27.58
2006,61.90,12/27,27.30,7/17,37.77
2007,149.50,9/12,49.10,1/31,82.89
2008,70.40,5/07,14.10,11/21,41.41
2009,85.90,12/07,20.10,1/21,54.29
2010,77.90,1/04,40.40,11/08,56.31
2011,47.00,6/07,26.00,11/24,36.58
2012,54.50,3/09,28.80,8/07,37.49
2013,36.50,3/04,28.30,7/31,31.74
2014,35.45,4/09,22.00,11/18,29.71
2015,28.35,3/05,10.40,8/25,19.19
2016,28.00,2/03,14.80,10/17,18.69
2017,24.50,8/29,14.15,5/09,17.62
