百容,	2483
Year,最高價,日期,最低價,日期,收盤平均價
2001,36.50,12/13,19.80,10/08,26.58
2002,44.10,1/11,19.00,10/08,29.57
2003,34.30,7/29,19.20,4/01,23.67
2004,27.50,3/05,15.40,11/02,20.05
2005,20.00,3/14,15.30,10/20,17.32
2006,29.20,11/30,17.00,3/27,19.89
2007,28.50,3/30,15.50,12/18,23.11
2008,18.25,4/21,7.20,11/24,12.76
2009,18.90,12/30,7.05,2/02,10.94
2010,22.70,9/10,13.70,2/06,17.81
2011,22.15,1/28,9.25,12/20,15.15
2012,13.85,3/27,9.49,11/30,11.34
2013,22.60,12/24,10.40,1/21,13.55
2014,26.20,3/07,17.30,10/27,21.17
2015,28.50,3/20,14.20,7/27,20.58
2016,20.35,3/21,16.40,11/09,17.73
2017,29.45,11/01,17.05,1/04,20.10
2018,26.45,1/04,16.80,10/30,20.88
2019,22.80,5/02,18.45,1/04,20.24
