欣陸,	3703
Year,最高價,日期,最低價,日期,收盤平均價
2010,14.10,12/30,10.75,5/07,12.16
2011,15.55,6/10,9.55,10/04,12.19
2012,12.05,3/16,10.20,6/04,10.97
2013,12.10,1/14,10.25,8/28,11.07
2014,12.25,7/31,10.40,3/24,11.38
2015,12.25,3/25,7.41,8/25,10.40
2016,11.90,3/24,9.20,1/18,10.53
2017,16.80,12/14,10.40,1/03,12.15
2018,17.85,1/09,12.60,8/13,14.10
