洛碁,	8077
Year,最高價,日期,最低價,日期,收盤平均價
2004,10.80,12/10,9.55,12/29,10.21
2005,10.70,02/23,3.50,11/24,7.38
2006,5.93,01/11,1.00,09/19,2.79
2007,9.20,07/02,5.47,01/02,7.07
2008,19.90,03/24,2.06,11/26,8.04
2009,30.00,04/16,4.72,01/10,19.02
2010,24.30,01/05,5.03,08/16,15.61
2011,10.95,01/03,2.14,12/23,6.96
2012,3.90,04/03,1.20,12/07,2.30
2013,9.07,12/30,1.45,01/02,3.98
2014,65.50,11/11,4.78,01/10,29.02
2015,66.00,06/09,45.00,02/13,53.47
2016,53.60,01/22,21.30,11/29,32.53
2017,29.75,04/20,20.60,09/04,23.62
