東隆興,	4401
Year,最高價,日期,最低價,日期,收盤平均價
2000,13.35,02/14,4.12,12/21,9.09
2001,5.55,03/01,3.86,10/29,4.37
2002,9.10,05/06,4.56,10/15,7.04
2003,11.25,07/22,7.20,01/02,9.31
2004,11.25,04/28,9.20,01/02,10.16
2005,14.95,08/23,9.98,06/20,10.94
2006,13.95,01/17,10.35,09/25,11.43
2007,12.45,07/24,9.51,12/31,10.69
2008,11.30,05/21,6.18,11/21,9.02
2009,10.10,12/31,6.36,02/18,8.62
2010,32.10,10/18,9.03,02/05,21.02
2011,40.65,08/02,18.05,12/20,31.87
2012,34.40,03/28,21.05,01/02,27.90
2013,142.00,11/26,26.10,01/17,78.86
2014,116.50,03/10,73.00,12/22,94.67
2015,148.00,06/08,76.90,01/14,112.76
2016,108.00,08/22,75.40,11/22,89.78
2017,97.00,06/29,68.30,12/04,83.48
