大立光,	3008
Year,最高價,日期,最低價,日期,收盤平均價
2002,324.00,3/22,152.00,10/14,231.00
2003,413.00,9/09,171.00,1/08,262.30
2004,469.00,4/19,168.00,12/24,294.93
2005,551.00,12/26,128.00,1/19,253.89
2006,766.00,9/19,482.00,3/24,635.16
2007,645.00,1/04,260.00,8/29,422.29
2008,470.00,8/11,167.00,12/05,344.67
2009,465.50,7/28,194.50,1/21,342.87
2010,765.00,12/06,388.00,1/27,546.45
2011,1005.00,8/03,466.00,11/25,785.10
2012,899.00,12/10,451.00,5/04,623.06
2013,1250.00,12/31,681.00,4/25,931.61
2014,2640.00,7/16,1105.00,1/08,1977.96
2015,3715.00,7/03,2045.00,12/16,2839.36
2016,3980.00,10/05,1790.00,1/08,3065.59
2017,6075.00,8/25,3780.00,1/04,5028.05
