均豪,	5443
Year,最高價,日期,最低價,日期,收盤平均價
2000,44.90,04/24,16.00,12/29,28.12
2001,31.00,03/27,6.25,10/15,16.75
2002,19.80,03/25,6.20,12/20,11.45
2003,12.55,12/30,6.70,04/30,8.19
2004,15.80,04/20,9.10,08/09,11.63
2005,23.55,12/30,9.60,01/10,14.18
2006,48.25,04/12,23.90,01/06,36.22
2007,34.60,04/26,16.15,12/18,25.75
2008,23.25,04/25,8.70,11/24,15.96
2009,27.50,12/25,7.85,01/21,15.43
2010,27.20,01/04,13.55,05/26,19.33
2011,19.60,01/04,7.48,12/19,13.74
2012,11.50,02/16,6.60,11/22,9.33
2013,17.20,07/17,7.11,04/16,13.02
2014,14.50,03/19,10.90,12/01,13.00
2015,18.95,12/11,9.09,08/24,14.68
2016,25.80,09/07,13.05,01/14,19.23
2017,30.50,03/23,19.60,08/15,24.30
