群益證,	6005
Year,最高價,日期,最低價,日期,收盤平均價
2005,13.05,12/30,11.75,12/01,12.29
2006,15.35,5/09,11.45,3/22,12.73
2007,23.90,7/18,13.55,5/15,17.21
2008,26.30,3/26,5.13,10/28,16.09
2009,19.85,12/31,6.42,1/20,13.64
2010,20.50,1/06,12.80,5/26,15.06
2011,16.30,1/03,9.55,12/19,12.83
2012,13.15,3/02,8.85,6/04,10.67
2013,11.85,3/11,9.30,8/22,10.41
2014,12.30,1/13,9.46,10/27,10.77
2015,11.65,4/27,7.51,8/24,9.87
2016,9.89,1/04,7.80,10/21,8.53
2017,12.20,12/01,8.88,1/18,10.14
2018,12.30,1/30,8.86,12/26,10.68
2019,11.25,12/31,8.67,8/28,9.43
