資通,	2471
Year,最高價,日期,最低價,日期,收盤平均價
2001,30.80,12/26,10.65,9/24,15.73
2002,36.00,2/01,10.20,12/31,18.76
2003,17.30,12/31,9.00,4/30,12.72
2004,18.80,2/24,11.30,7/20,14.01
2005,14.25,2/25,8.63,9/27,10.63
2006,11.60,12/13,6.53,9/15,8.04
2007,18.75,7/26,7.26,12/21,12.94
2008,11.70,5/02,3.61,11/20,7.49
2009,21.95,12/17,4.19,1/20,8.22
2010,40.90,4/16,16.15,1/08,29.91
2011,30.95,6/15,12.50,12/20,22.95
2012,22.15,2/16,14.00,1/13,17.27
2013,23.85,8/07,15.60,1/17,18.29
2014,20.80,4/17,13.50,10/17,17.21
2015,18.35,4/10,9.80,8/25,14.80
2016,16.15,4/18,12.10,1/14,13.87
2017,18.35,4/05,14.20,12/18,15.83
2018,16.20,6/19,13.85,10/29,14.92
