鑫創,	3259
Year,最高價,日期,最低價,日期,收盤平均價
2007,33.50,12/27,24.30,12/24,30.25
2008,29.50,01/02,12.95,11/20,21.24
2009,40.30,08/03,16.20,01/05,32.66
2010,38.70,01/04,18.90,11/04,32.54
2011,27.90,03/11,9.41,12/20,20.28
2012,17.90,06/20,10.05,01/16,14.67
2013,46.00,12/13,11.80,01/08,26.06
2014,60.00,02/20,24.10,10/28,45.75
2015,40.35,04/17,23.10,08/25,33.60
2016,38.55,03/17,19.00,12/30,28.45
2017,25.00,06/12,16.65,02/02,20.53
