永彰,	4523
Year,最高價,日期,最低價,日期,收盤平均價
2000,23.50,02/21,8.50,11/21,14.21
2001,17.40,03/13,7.40,10/30,10.31
2002,32.00,12/19,9.55,01/10,15.93
2003,42.00,07/31,21.30,03/10,32.36
2004,38.60,02/17,26.70,08/04,31.63
2005,30.80,03/01,19.90,10/24,25.50
2006,32.05,04/27,18.30,09/14,22.65
2007,21.30,08/01,16.55,12/17,19.24
2008,19.30,03/24,6.23,12/29,12.60
2009,29.30,11/26,5.50,02/05,22.72
2010,81.50,12/22,18.10,06/07,41.37
2011,83.40,07/05,36.10,12/19,60.93
2012,56.40,02/10,24.60,11/06,43.11
2013,36.50,07/25,27.15,08/28,31.15
2014,32.75,01/02,19.30,10/24,28.13
2015,32.70,07/14,15.00,08/26,23.61
2016,27.25,04/06,15.20,01/22,22.47
2017,21.95,03/17,15.25,11/17,18.83
