中菲行,	5609
Year,最高價,日期,最低價,日期,收盤平均價
2001,19.10,12/25,12.40,11/29,14.25
2002,21.50,04/24,12.40,10/14,17.02
2003,20.60,02/17,14.00,10/03,17.09
2004,18.00,03/19,13.35,08/26,15.10
2005,17.20,09/05,14.20,05/30,15.22
2006,43.20,09/26,15.30,03/28,29.40
2007,55.00,09/03,30.40,11/28,39.31
2008,51.50,04/16,14.20,10/27,33.23
2009,36.10,12/25,17.50,02/03,26.15
2010,37.20,04/16,25.75,11/26,32.41
2011,30.80,01/03,15.00,11/24,24.14
2012,23.90,09/12,16.40,01/03,19.82
2013,21.65,12/12,16.05,08/13,19.29
2014,26.00,11/05,17.50,05/19,22.28
2015,25.30,01/07,14.85,08/25,20.53
2016,21.90,11/15,14.80,01/18,19.15
2017,24.90,07/04,20.35,01/13,22.82
