中華電,	2412
Year,最高價,日期,最低價,日期,收盤平均價
2000,100.50,10/27,74.00,12/30,88.21
2001,85.50,1/18,38.50,7/19,56.46
2002,55.50,6/28,42.80,9/04,49.48
2003,59.50,2/07,45.80,8/06,50.83
2004,64.00,12/15,49.40,1/02,56.39
2005,66.10,7/27,55.00,10/07,61.02
2006,62.30,5/08,53.50,8/29,58.30
2007,67.60,7/25,50.70,8/17,61.26
2008,83.20,4/29,45.60,10/20,70.13
2009,68.20,3/20,50.00,1/08,58.72
2010,79.00,11/09,57.90,1/08,66.06
2011,111.00,7/20,72.70,1/05,96.19
2012,101.00,1/03,87.50,4/23,92.22
2013,102.00,6/28,90.00,10/22,94.11
2014,96.90,6/20,89.80,2/05,93.05
2015,101.00,11/04,92.10,1/06,97.81
2016,125.50,7/12,97.90,1/04,109.64
2017,111.00,7/19,99.50,2/02,104.16
2018,115.00,4/12,104.50,11/02,108.96
2019,114.00,11/26,106.00,2/22,110.35
