威剛,	3260
Year,最高價,日期,最低價,日期,收盤平均價
2004,102.50,10/11,68.50,11/15,77.56
2005,155.00,07/19,77.50,01/24,113.75
2006,155.00,12/22,90.00,03/24,110.10
2007,165.50,01/04,54.30,12/21,109.07
2008,62.40,01/02,8.19,11/20,34.12
2009,107.00,12/31,14.20,01/05,56.70
2010,105.00,01/04,41.85,09/01,69.62
2011,60.80,01/28,21.25,12/13,43.05
2012,46.85,02/16,25.70,11/14,36.23
2013,93.50,10/07,31.15,01/02,65.54
2014,82.60,07/01,48.10,12/01,71.46
2015,59.80,01/15,23.20,08/24,43.70
2016,56.70,11/28,26.55,05/20,44.83
2017,93.80,10/17,49.85,01/16,75.92
