松普,	5488
Year,最高價,日期,最低價,日期,收盤平均價
2001,87.00,12/31,30.80,10/05,49.24
2002,135.00,04/04,41.30,12/30,78.03
2003,45.50,01/03,14.60,09/26,23.49
2004,22.50,03/01,7.55,11/30,13.61
2005,16.85,12/29,8.20,05/10,10.57
2006,28.75,09/04,13.55,01/23,22.21
2007,30.65,07/25,11.50,12/21,22.35
2008,14.70,04/23,4.40,12/30,9.72
2009,16.20,10/20,4.01,01/20,10.76
2010,22.35,04/01,9.81,11/17,16.27
2011,12.50,03/04,5.57,12/19,9.79
2012,7.85,02/15,5.25,05/18,6.66
2013,7.79,04/09,5.81,01/02,6.78
2014,8.90,03/04,5.95,12/01,7.54
2015,7.55,02/11,5.22,09/02,6.34
2016,9.75,12/30,5.07,01/28,7.51
2017,10.90,03/24,7.32,08/21,9.08
