華票,	2820
Year,最高價,日期,最低價,日期,收盤平均價
2000,13.35,2/21,4.49,11/21,8.80
2001,9.35,1/29,3.85,12/03,6.22
2002,10.45,12/23,5.20,1/17,7.37
2003,11.80,1/09,7.90,4/28,9.36
2004,12.60,4/21,9.30,8/18,10.78
2005,11.60,3/21,10.05,10/24,10.77
2006,10.95,2/07,7.66,9/15,9.43
2007,9.60,1/03,7.00,12/21,8.10
2008,8.65,4/16,3.13,10/28,6.37
2009,10.50,7/28,4.80,1/08,8.57
2010,10.80,12/30,8.38,8/31,9.20
2011,12.80,1/26,8.90,8/09,10.55
2012,13.25,3/21,10.20,1/02,11.33
2013,12.30,5/31,10.70,6/14,11.54
2014,11.95,6/03,11.10,12/01,11.43
2015,12.00,5/07,10.65,8/24,11.47
2016,13.05,12/07,11.30,1/18,12.34
2017,15.90,6/26,12.95,1/05,14.68
2018,16.00,1/10,12.80,11/30,14.23
2019,15.15,12/25,13.60,1/04,14.66
