蜜望實,	8043
Year,最高價,日期,最低價,日期,收盤平均價
2003,61.50,12/03,53.00,12/31,58.54
2004,55.50,02/24,19.40,12/30,39.08
2005,36.40,12/29,17.50,04/28,23.11
2006,38.05,01/10,21.00,08/28,27.49
2007,45.70,03/14,20.30,12/21,36.21
2008,25.90,04/21,7.00,12/24,16.29
2009,24.00,12/28,6.96,01/16,16.35
2010,26.00,04/16,18.40,02/06,22.47
2011,21.55,01/21,14.50,08/09,18.51
2012,18.70,03/27,12.85,11/05,16.44
2013,19.25,12/30,13.80,01/02,17.06
2014,21.50,06/20,16.15,08/18,18.96
2015,19.40,04/13,10.80,08/25,16.37
2016,17.70,08/18,14.00,01/18,16.09
2017,27.40,11/28,16.25,01/03,21.99
