台達電,	2308
Year,最高價,日期,最低價,日期,收盤平均價
2000,180.00,4/05,89.50,10/19,132.32
2001,127.00,1/17,31.10,9/24,76.75
2002,69.00,1/09,38.80,10/11,52.19
2003,49.90,8/13,33.20,3/05,43.10
2004,56.00,12/31,37.20,3/23,45.57
2005,70.70,12/13,48.10,6/27,55.14
2006,109.00,12/29,62.90,2/06,88.09
2007,135.00,6/22,94.40,12/17,114.83
2008,110.00,1/02,56.50,12/04,80.94
2009,103.50,12/31,50.60,2/03,77.39
2010,143.50,12/02,90.30,2/05,112.55
2011,143.00,1/03,63.00,12/05,100.36
2012,114.50,9/19,70.30,1/02,94.37
2013,171.50,12/31,102.00,1/14,136.61
2014,225.00,9/03,155.50,2/07,187.21
2015,214.00,3/09,128.50,8/24,172.12
2016,177.00,8/15,124.00,1/21,154.50
2017,179.50,2/02,135.00,12/18,159.63
2018,151.00,1/25,98.30,7/05,122.01
