友訊,	2332
Year,最高價,日期,最低價,日期,收盤平均價
2000,146.50,4/05,29.10,12/30,75.31
2001,64.00,4/25,22.10,9/24,42.84
2002,71.50,1/25,26.30,10/14,43.29
2003,45.70,12/31,23.40,3/07,33.42
2004,47.00,2/02,30.60,7/22,39.31
2005,42.10,7/20,31.15,8/24,36.57
2006,44.25,5/09,30.25,8/23,36.01
2007,88.00,7/25,41.50,1/03,64.81
2008,57.80,1/02,15.45,11/26,38.22
2009,35.00,10/27,16.95,3/03,26.68
2010,37.55,1/15,23.35,5/26,29.77
2011,31.95,1/18,18.55,12/19,25.13
2012,24.45,3/03,15.65,10/30,19.67
2013,19.20,1/07,15.70,8/22,17.44
2014,23.70,7/08,15.90,10/16,19.56
2015,19.15,1/05,7.82,8/25,13.27
2016,12.80,7/22,9.29,1/18,10.71
2017,15.40,3/22,9.85,8/14,11.41
