華通,	2313
Year,最高價,日期,最低價,日期,收盤平均價
2000,228.00,4/06,114.00,11/02,174.01
2001,164.00,1/17,29.20,10/04,80.75
2002,72.00,3/26,18.20,12/20,39.37
2003,23.50,1/10,10.30,5/02,16.92
2004,21.90,2/04,9.40,7/22,13.76
2005,19.60,12/29,8.03,4/01,12.23
2006,19.35,1/04,11.25,7/17,14.74
2007,19.75,7/26,9.63,12/18,14.30
2008,12.60,5/23,3.66,11/21,8.45
2009,11.70,12/31,3.95,2/02,7.97
2010,20.90,12/31,7.59,5/25,9.99
2011,21.00,1/04,8.04,12/20,14.29
2012,15.70,3/16,9.05,1/02,12.29
2013,17.95,12/19,10.45,4/16,13.26
2014,21.75,5/06,15.20,10/27,18.16
2015,24.50,9/15,17.10,2/10,20.24
2016,22.20,1/04,15.05,5/16,17.28
2017,52.20,11/24,15.50,1/03,28.66
