遠雄港,	5607
Year,最高價,日期,最低價,日期,收盤平均價
2004,25.40,12/14,22.80,12/02,24.33
2005,24.10,3/01,15.00,11/18,19.79
2006,26.70,12/13,13.30,9/14,16.50
2007,26.50,3/23,17.30,1/31,20.44
2008,56.50,5/20,17.35,10/28,34.83
2009,48.30,5/25,20.10,3/03,32.55
2010,39.80,1/11,26.05,2/06,31.05
2011,38.00,1/04,13.20,12/20,25.19
2012,25.00,9/25,14.45,6/04,18.71
2013,27.50,12/26,19.50,6/25,21.78
2014,29.70,2/19,18.95,10/16,23.10
2015,21.75,1/13,13.45,8/25,16.86
2016,15.65,3/08,12.95,11/09,14.17
2017,18.60,12/05,13.30,8/14,14.69
2018,22.55,4/12,15.75,2/06,17.91
2019,30.05,12/02,17.45,4/17,20.78
