台塑,	1301
Year,最高價,日期,最低價,日期,收盤平均價
2000,76.00,2/18,43.20,11/21,58.75
2001,51.50,2/02,26.30,9/26,37.33
2002,49.50,3/04,29.90,9/25,41.28
2003,57.00,12/17,39.60,4/28,48.14
2004,58.50,1/09,42.40,5/18,51.36
2005,61.30,3/11,47.35,9/29,52.34
2006,54.90,12/05,43.95,7/17,49.11
2007,102.00,10/12,52.10,1/11,75.83
2008,105.50,3/24,41.40,12/26,71.31
2009,67.90,11/17,43.15,1/05,58.72
2010,97.90,12/17,61.80,6/02,74.46
2011,117.00,5/03,76.00,9/26,96.01
2012,93.90,2/20,67.40,11/15,81.36
2013,82.10,1/10,67.30,6/24,75.08
2014,80.60,7/02,65.00,12/17,74.88
2015,81.70,4/29,59.50,8/24,73.88
2016,92.50,12/12,70.10,1/11,80.22
2017,98.80,12/28,86.50,1/19,91.98
2018,119.50,9/21,95.50,2/06,105.72
