寶一,	8222
Year,最高價,日期,最低價,日期,收盤平均價
2015,28.30,9/22,14.90,8/25,20.16
2016,41.95,6/04,19.90,1/08,29.56
2017,31.25,3/09,18.00,11/01,22.96
