興勤,	2428
Year,最高價,日期,最低價,日期,收盤平均價
2000,36.90,10/16,13.45,12/27,22.45
2001,40.10,4/06,15.10,1/02,26.10
2002,33.70,4/22,18.80,8/06,25.26
2003,29.80,12/03,19.30,4/28,23.57
2004,28.80,3/05,17.40,8/09,22.20
2005,24.80,12/30,16.50,10/19,18.28
2006,29.20,12/06,19.55,7/17,24.27
2007,53.00,8/13,25.00,12/21,35.98
2008,30.25,5/20,10.60,11/21,21.72
2009,63.50,12/31,11.05,1/21,30.20
2010,62.60,1/15,42.70,5/26,50.35
2011,53.00,3/24,23.50,9/29,37.28
2012,33.40,3/05,25.25,7/02,28.71
2013,41.15,12/19,27.80,1/17,32.94
2014,55.10,5/26,39.20,1/03,46.27
2015,56.00,12/22,35.40,8/24,44.55
2016,68.40,10/11,45.40,1/18,55.46
2017,109.00,8/22,63.00,4/21,82.49
