博智,	8155
Year,最高價,日期,最低價,日期,收盤平均價
2012,36.85,12/28,28.40,12/20,32.62
2013,41.05,01/15,20.70,11/21,34.17
2014,49.80,07/09,24.15,01/07,38.87
2015,42.15,01/26,11.75,08/25,30.17
2016,32.40,07/25,15.30,01/14,26.65
2017,83.80,11/17,28.10,01/03,53.85
