至興,	4535
Year,最高價,日期,最低價,日期,收盤平均價
2003,92.00,08/25,41.70,04/16,74.67
2004,78.50,02/09,54.00,11/15,65.13
2005,73.00,02/18,43.50,11/10,59.85
2006,55.30,04/20,35.60,08/24,43.91
2007,84.40,07/23,41.00,02/01,58.69
2008,53.90,02/14,30.85,12/30,44.35
2009,46.50,11/17,26.10,03/03,38.47
2010,52.00,04/27,40.60,02/01,45.68
2011,44.90,07/28,37.30,09/23,41.38
2012,56.90,03/05,35.50,11/21,47.52
2013,47.70,12/26,36.60,07/11,41.17
2014,54.40,04/07,43.40,12/22,49.20
2015,52.50,04/28,40.20,12/14,46.73
2016,47.75,04/08,38.20,07/13,42.72
2017,46.80,03/07,40.50,08/14,43.19
