宏泰,	1612
Year,最高價,日期,最低價,日期,收盤平均價
2000,28.30,3/14,8.55,11/24,16.62
2001,12.80,2/06,4.00,9/26,7.68
2002,10.00,12/19,5.05,3/01,7.18
2003,12.45,1/23,8.00,10/01,9.27
2004,12.80,3/15,8.50,8/18,10.09
2005,11.45,12/28,8.50,4/21,9.68
2006,18.40,12/27,10.80,2/03,12.96
2007,39.60,8/30,15.80,1/11,26.22
2008,26.90,5/23,8.31,10/28,18.01
2009,14.95,10/26,7.23,2/02,11.15
2010,18.50,8/25,11.65,2/06,14.25
2011,15.60,1/04,8.13,12/20,11.97
2012,11.85,2/16,8.71,1/09,9.87
2013,11.45,2/20,9.24,8/09,9.81
2014,12.10,7/28,9.41,3/24,10.42
2015,10.80,3/30,6.81,8/25,9.30
2016,9.29,12/01,7.57,1/21,8.48
2017,11.55,3/13,8.79,1/04,10.10
