海華,	3694
Year,最高價,日期,最低價,日期,收盤平均價
2011,43.00,6/14,20.35,12/20,31.10
2012,37.90,3/19,17.20,11/22,25.96
2013,23.85,1/07,15.20,11/27,18.88
2014,21.30,6/06,11.80,10/28,16.37
2015,25.20,7/07,9.41,8/25,16.39
2016,18.65,3/11,13.00,11/14,15.39
2017,18.50,10/02,12.80,5/09,15.25
2018,33.10,7/10,14.65,2/06,21.94
2019,26.50,3/14,17.70,11/13,20.59
