易威,	1799
Year,最高價,日期,最低價,日期,收盤平均價
2008,15.65,11/10,12.80,11/20,14.06
2009,37.40,04/28,12.95,01/21,27.68
2010,29.50,04/15,20.90,02/06,26.18
2011,23.00,04/27,10.30,12/19,18.28
2012,17.90,12/18,8.03,07/25,13.70
2013,26.80,11/27,11.00,08/22,17.93
2014,56.10,06/17,21.70,02/05,39.93
2015,42.80,01/05,21.00,08/25,34.50
2016,36.90,03/10,20.10,11/28,28.90
2017,29.60,03/17,15.55,12/22,24.22
