華榮,	1608
Year,最高價,日期,最低價,日期,收盤平均價
2000,18.00,2/22,2.75,11/22,9.02
2001,8.35,2/13,2.56,9/24,4.49
2002,6.90,12/11,3.41,1/17,5.02
2003,8.90,1/27,5.55,1/02,7.04
2004,12.50,3/15,7.25,8/18,9.05
2005,9.00,1/03,4.41,10/20,6.44
2006,13.50,12/26,5.00,3/14,8.03
2007,13.80,7/26,9.22,8/17,11.05
2008,15.30,4/16,4.35,11/21,9.35
2009,11.60,12/31,4.40,3/03,7.79
2010,13.35,4/15,9.80,5/25,11.25
2011,12.75,1/03,6.80,12/20,10.06
2012,12.50,12/28,7.02,1/13,8.97
2013,12.75,1/02,10.30,10/03,11.28
2014,12.65,5/27,9.72,10/16,11.05
2015,10.35,1/05,5.90,8/25,8.43
2016,8.64,11/11,6.16,6/27,7.05
2017,12.20,12/29,7.91,5/09,9.57
2018,14.15,4/10,8.35,10/26,10.57
2019,10.70,5/15,8.91,1/04,9.73
