台船,	2208
Year,最高價,日期,最低價,日期,收盤平均價
2008,24.60,12/22,15.00,12/22,19.57
2009,41.80,6/06,18.20,1/06,30.22
2010,32.65,1/12,23.80,5/25,27.39
2011,30.35,5/20,22.70,12/19,26.41
2012,25.30,2/10,16.75,10/29,21.70
2013,20.20,5/10,17.55,3/05,18.65
2014,20.50,1/06,15.15,10/27,17.76
2015,16.90,3/03,10.80,8/25,14.70
2016,16.60,4/07,12.60,11/11,14.56
2017,16.05,3/22,10.90,11/10,13.03
2018,42.90,9/28,11.30,1/02,24.44
2019,30.60,3/21,23.40,1/04,26.54
