普誠,	6129
Year,最高價,日期,最低價,日期,收盤平均價
2001,30.60,12/31,23.50,12/25,26.92
2002,134.50,04/29,32.70,01/02,90.67
2003,85.00,01/07,42.50,04/30,52.93
2004,66.00,02/20,22.20,11/02,42.18
2005,37.30,06/23,17.25,11/08,25.31
2006,39.75,11/28,17.90,02/23,24.01
2007,68.30,07/26,20.65,12/20,37.80
2008,27.00,05/08,4.99,11/20,15.79
2009,30.60,12/31,5.41,01/21,17.79
2010,29.95,01/04,18.20,05/26,24.21
2011,24.75,03/01,8.00,12/20,18.88
2012,13.35,02/10,7.20,10/29,10.63
2013,10.25,06/05,7.52,11/14,8.94
2014,15.95,09/03,8.20,01/02,12.66
2015,13.10,01/05,4.90,08/25,9.86
2016,10.65,09/01,6.04,01/14,8.71
2017,10.50,03/17,7.15,08/14,9.04
